,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
417,603041,美思德,-4.019,13.85,14.43,14.43,13.68,14.43,364300.0,0.78302,5094104.0,25.648,1.929,139812.98,64437.125
418,603040,新坐标,-3.91,24.33,25.31,25.32,23.8,25.32,512219.0,1.61272,12533744.0,13.295,2.96,193440.74997,77275.087188
419,603039,泛微网络,-0.989,76.1,75.83,77.85,75.5,76.86,54301.0,0.13609000000000002,4168611.0,57.218,11.791,780173.02972,303645.088
420,603038,华立股份,-3.538,16.36,16.87,16.9,16.2,16.96,310480.0,0.8258200000000001,5117211.0,11.77,1.562,153782.0368,61508.00488
421,603037,凯众股份,-1.45,18.35,18.76,18.76,18.15,18.62,404250.0,0.65564,7433329.0,16.532,2.426,194368.1545,113141.87583
422,603036,如通股份,-1.67,11.19,11.33,11.48,11.06,11.38,626500.0,1.2323,7048002.0,62.167,2.301,227559.84,56889.96
423,603035,常熟汽饰,-2.974,12.07,12.43,12.44,11.98,12.44,1049299.0,0.6093000000000001,12747633.0,14.901,1.362,337960.0,207862.81701
424,603033,三维股份,-1.8,20.18,20.57,20.81,19.73,20.55,250477.0,0.45294000000000006,5085217.0,44.844,2.174,438797.013594,111595.4
425,603032,德新交运,-2.439,24.4,25.02,25.66,22.51,25.01,3475300.0,4.43233,86115317.0,122.0,9.052,390419.52,191315.52
426,603031,安德利,-4.429,11.22,11.74,11.78,11.01,11.74,514190.0,0.9204700000000001,5849707.0,23.375,2.072,125664.0,62677.11912
427,603030,全筑股份,-2.33,5.45,5.56,5.65,5.45,5.58,1263260.0,0.23657000000000003,6961250.0,17.615,1.706,293361.691485,291018.899985
428,603029,天鹅股份,-4.351,12.97,13.49,13.49,12.81,13.56,499816.0,1.3684,6545546.0,108.083,1.726,121061.98,47373.52162
429,603028,赛福天,-2.75,7.78,8.02,8.06,7.72,8.0,1189700.0,1.02943,9295868.0,70.727,2.473,171782.4,89912.419814
430,603027,千禾味业,0.0,18.69,18.9,19.05,18.15,18.69,3518538.0,2.60701,65559732.0,41.58,4.7780000000000005,609598.112466,252248.736474
431,603026,石大胜华,-0.806,19.7,19.68,19.89,19.29,19.86,688500.0,0.3397,13469130.0,21.413,2.498,399279.6,399279.6
432,603025,大豪科技,-1.902,9.8,9.99,10.05,9.77,9.99,1195405.0,0.13087000000000001,11803815.0,11.136,5.087,903452.89678,895155.46218
433,603023,威帝股份,-1.899,4.65,4.73,4.77,4.55,4.74,482000.0,0.13389,2240839.0,24.474,2.976,167400.0,167400.0
434,603022,新通联,-3.714,7.0,7.33,7.33,6.83,7.27,1315248.0,0.6576200000000001,9333745.0,53.846,2.258,140000.0,140000.0
435,603021,山东华鹏,-4.48,5.33,5.59,5.64,5.1,5.58,762760.0,0.2417,4103711.0,66.625,1.2850000000000001,170532.32131,168201.940842
436,603020,爱普股份,-2.653,7.34,7.49,7.57,7.21,7.54,705112.0,0.22035000000000002,5207222.0,16.293,1.207,234880.0,234880.0
437,603019,中科曙光,-2.63,37.4,38.01,38.21,36.85,38.41,8343703.0,1.29757,312510232.0,77.917,7.167,2404909.6478,2404909.6478
438,603018,中设集团,-0.059,16.82,16.69,16.95,16.6,16.83,277496.0,0.08984,4652978.0,11.845,2.277,527807.450506,519538.196902
439,603017,中衡设计,-10.02,13.29,13.96,13.97,13.29,14.77,19776624.0,7.32666,267703381.0,24.164,2.135,365712.529512,358732.81023
440,603016,新宏泰,-8.998,16.99,18.01,18.44,16.8,18.67,3693059.0,5.24136,63676634.0,56.633,3.091,251723.84,119711.54
441,603015,弘讯科技,-2.619,5.95,6.16,6.16,5.86,6.11,876900.0,0.21819000000000002,5236403.0,29.75,2.009,242254.845,239131.095
442,603013,亚普股份,-5.508,16.64,17.4,17.65,15.85,17.61,2871806.0,4.78634,48135023.0,22.486,2.871,848640.0,99840.0
443,603012,创力集团,-1.02,7.76,7.81,7.83,7.66,7.84,688825.0,0.10821000000000001,5336838.0,33.739,1.845,493970.56,493970.56
444,603011,合锻智能,-2.703,4.68,4.81,4.87,4.62,4.81,1456876.0,0.3534,6910628.0,52.0,1.213,212078.783592,192931.616592
445,603010,万盛股份,-3.61,13.35,13.8,13.8,13.15,13.85,679320.0,0.29442,9076343.0,37.083,2.87,337852.589835,308025.726135
446,603009,北特科技,-4.29,5.8,6.08,6.08,5.7,6.06,1646600.0,0.5135000000000001,9613029.0,26.009,1.207,208286.49874,185985.7667
447,603008,喜临门,-3.145,8.93,9.22,9.34,8.81,9.22,2427685.0,0.7597,21831471.0,12.068,1.237,352608.003791,285367.08
448,603007,花王股份,-4.738,7.44,7.83,7.83,7.33,7.81,866402.0,0.44577000000000006,6535667.0,14.588,2.343,253761.288,144605.328
449,603006,联明股份,-1.025,9.66,9.79,9.79,9.36,9.76,748400.0,0.7487100000000001,7196384.0,16.1,1.853,185785.550076,96559.607676
450,603005,晶方科技,-5.085,15.12,15.64,15.82,14.9,15.93,1930521.0,1.10548,29336036.0,36.0,1.913,354098.23596,264042.342648
451,603003,龙宇燃油,-1.806,7.07,7.2,7.2,7.03,7.2,1920906.0,0.46117,13633636.0,52.84,0.774,294488.408214,294488.408214
452,603002,宏昌电子,-3.288,3.53,3.64,3.67,3.46,3.65,3290800.0,0.5392800000000001,11726217.0,27.154,1.9580000000000002,216887.3301,215408.78607
453,603001,奥康国际,-1.481,9.98,10.11,10.15,9.81,10.13,734675.0,0.18322000000000002,7314431.0,17.67,0.991,400178.04,400178.04
454,603000,人民网,0.98,9.27,9.0,9.5,8.93,9.18,10345259.0,0.93564,95552008.0,115.875,3.659,1024975.608912,1024975.608912
455,601999,出版传媒,-2.968,5.23,5.35,5.39,5.12,5.39,1178000.0,0.21383000000000002,6183356.0,18.034,1.3519999999999999,288128.3881,288128.3881
456,601998,中信银行,-0.535,5.58,5.6,5.63,5.55,5.61,11995521.0,0.0376,67051039.0,6.643,0.7020000000000001,27305616.487734,17803081.543806
457,601997,贵阳银行,-0.275,10.88,10.89,10.97,10.81,10.91,4969391.0,0.40109000000000006,54110645.0,5.523,0.89,2500867.9872,1347994.02336
458,601996,丰林集团,-0.98,3.03,3.06,3.08,3.0,3.06,3045006.0,0.32223,9272561.0,23.308,1.344,348292.6824,286330.152
459,601992,金隅集团,-1.724,3.42,3.47,3.48,3.37,3.48,15638100.0,0.18764000000000003,53444079.0,12.667,0.853,3651797.727828,2850282.126288
460,601991,大唐发电,-0.971,3.06,3.09,3.09,3.05,3.09,3885418.0,0.038880000000000005,11918183.0,23.795,1.195,5663053.414224,3058274.16
461,601990,南京证券,-2.944,8.9,9.1,9.13,8.66,9.17,11775259.0,4.2816,104714792.0,52.353,2.316,2446627.35767,244767.8
462,601989,中国重工,-1.591,4.33,4.38,4.4,4.3,4.4,23450400.0,0.12771000000000002,101738640.0,96.222,1.168,9906950.474219,7950600.973578
463,601988,中国银行,0.277,3.62,3.62,3.62,3.6,3.61,40414320.0,0.019180000000000003,146093164.0,6.464,0.721,106568380.42924,76297116.374252
464,601985,中国核电,-0.743,5.34,5.37,5.38,5.3,5.38,11416092.0,0.07334,60896552.0,18.478,1.823,8311939.62,8311939.62
465,601975,ST长油,-4.955,2.11,2.21,2.22,2.11,2.22,56193170.0,2.95979,120244742.0,25.826,2.926,1059937.405064,400594.462927
466,601969,海南矿业,-7.726,4.18,4.43,4.45,4.1,4.53,3530300.0,0.1806,14832567.0,209.0,1.87,817073.091252,817073.091252
467,601968,宝钢包装,-2.955,4.27,4.39,4.42,4.22,4.4,2760300.0,0.33124000000000003,11852792.0,427.0,1.7469999999999999,355833.3191,355833.3191
468,601966,玲珑轮胎,-1.522,14.23,14.35,14.44,14.12,14.45,1515990.0,0.38437000000000004,21602701.0,16.356,1.807,1707605.581006,561236.781006
469,601965,中国汽研,-0.378,7.91,7.94,7.99,7.84,7.94,794000.0,0.08261,6278758.0,20.282,1.756,767374.702297,760293.274797
470,601958,金钼股份,-3.025,6.09,6.24,6.27,6.05,6.28,5662855.0,0.17551000000000003,34789710.0,203.0,1.526,1965002.0796,1965002.0796
471,601952,苏垦农发,-2.719,6.44,6.6,6.6,6.37,6.62,4554204.0,1.11267,29433578.0,10.915,1.633,887432.0,263591.501656
472,601949,中国出版,-3.516,4.39,4.55,4.55,4.35,4.55,3125900.0,0.7795200000000001,13870813.0,13.065,1.3780000000000001,800077.5,176041.432499
473,601939,建设银行,-0.148,6.76,6.79,6.79,6.71,6.77,27473386.0,0.28637,185417312.0,7.042,0.909,169007420.78054,6485312.541656
474,601933,永辉超市,0.243,8.26,8.25,8.36,8.18,8.24,10765190.0,0.1351,88965109.0,43.474,4.218,7905201.701208,6581808.627016
475,601929,吉视传媒,-3.636,2.12,2.18,2.2,2.08,2.2,11902951.0,0.38262,25601212.0,17.564,0.996,659512.54688,659512.54688
476,601928,凤凰传媒,0.253,7.92,7.98,8.04,7.8,7.9,3472091.0,0.13643000000000002,27563156.0,17.289,1.5350000000000001,2015560.8,2015560.8
477,601919,中远海控,-0.922,4.3,4.35,4.36,4.23,4.34,6338301.0,0.08301,27149073.0,16.538,1.967,5271597.56761,3283339.97351
478,601918,新集能源,-2.703,2.88,2.95,2.96,2.83,2.96,7685040.0,0.29666000000000003,22245692.0,320.0,1.279,746076.0384,746076.0384
479,601908,京运通,-5.06,3.19,3.36,3.37,3.15,3.36,5859137.0,0.29398,19026498.0,15.95,0.919,636499.966619,635772.646619
480,601901,方正证券,-2.117,6.01,6.08,6.13,5.92,6.14,20652131.0,0.25087000000000004,124261585.0,33.389,1.304,4947492.938395,4947492.938395
481,601900,南方传媒,-1.549,8.26,8.32,8.41,8.2,8.39,409026.0,0.1663,3385944.0,11.472,1.428,739994.043516,203154.661178
482,601899,紫金矿业,-1.338,2.95,2.99,2.99,2.93,2.99,60064498.0,0.35592,177781952.0,18.438,1.9260000000000002,6794209.572845,4978339.121915
483,601898,中煤能源,-1.493,4.62,4.7,4.71,4.6,4.69,5287285.0,0.05777,24556616.0,25.667,0.664,6125502.4908,4228224.1848
484,601890,亚星锚链,-2.116,3.7,3.79,3.81,3.62,3.78,2691600.0,0.28055,9993191.0,105.714,1.218,354978.0,354978.0
485,601888,中国国旅,0.909,55.5,54.67,55.68,54.5,55.0,4207468.0,0.21549000000000001,232050755.0,42.817,6.834,10836239.2692,10836239.2692
486,601886,江河集团,-1.169,7.61,7.66,7.78,7.55,7.7,1714700.0,0.14858000000000002,13100470.0,19.025,1.2650000000000001,878232.05,878232.05
487,601882,海天精工,-4.922,7.34,7.66,7.78,7.21,7.72,2005000.0,1.59203,14905323.0,36.7,3.144,383148.0,92439.96
488,601881,中国银河,-3.906,7.38,7.65,7.65,7.28,7.68,10674799.0,0.8689100000000001,79466619.0,18.923000000000002,1.142,7481296.962666,906655.792392
489,601880,大连港,-2.073,1.89,1.93,1.94,1.89,1.93,7951790.0,0.10279,15178883.0,48.462,1.337,2437067.303811,1462069.98
490,601878,浙商证券,-3.038,7.66,7.8,7.82,7.53,7.9,17966843.0,1.4867,137596568.0,22.529,1.8780000000000001,2553333.3844,925717.312606
491,601877,正泰电器,-0.039,25.94,26.05,26.17,25.52,25.95,2793302.0,0.16079000000000002,71995131.0,19.358,2.676,5580753.690504,4506255.0366
492,601872,招商轮船,-0.481,4.14,4.15,4.19,4.1,4.16,5812980.0,0.12313,24080678.0,34.5,1.286,2511577.639998,1954461.628926
493,601869,长飞光纤,-3.068,38.55,39.6,39.6,38.0,39.77,2634752.0,3.47636,101986503.0,20.726,3.5140000000000002,2921724.19134,292172.41605
494,601866,中远海发,-2.11,2.32,2.38,2.38,2.31,2.37,7857466.0,0.09906000000000001,18386001.0,18.545,1.737,2710485.0,1840253.0
495,601860,紫金银行,-3.745,5.14,5.3,5.38,5.03,5.34,30717880.0,8.39083,160244933.0,14.686,1.576,1881696.888946,188169.688946
496,601858,中国科传,-1.86,8.97,9.09,9.18,8.78,9.14,2181166.0,1.14497,19578877.0,18.688,2.15,709078.5,170878.5
497,601857,中国石油,-0.55,7.23,7.24,7.25,7.21,7.27,15519264.0,0.00958,112180318.0,60.25,1.087,132324166.96241,117069662.26241
498,601838,成都银行,-2.023,7.75,7.89,7.9,7.66,7.91,5865764.0,1.62385,45752936.0,6.458,0.936,2799494.78385,279949.47885
499,601828,美凯龙,-1.514,11.06,11.26,11.36,10.94,11.23,3672975.0,0.9280200000000001,40951875.0,9.788,0.9510000000000001,3926300.0,437741.745882
500,601818,光大银行,0.508,3.96,3.95,3.97,3.93,3.94,23023305.0,0.057830000000000006,90981006.0,6.188,0.731,20785749.080184,15764969.822184
501,601811,新华文轩,-8.299,11.16,11.02,11.39,10.95,12.17,18927294.0,9.50669,208799604.0,14.88,1.677,1376966.556,222189.3225
502,601808,中海油服,-0.232,8.59,8.59,8.63,8.48,8.61,1533826.0,0.05181,13133924.0,1244.928,1.199,4098797.528,2543042.012
503,601801,皖新传媒,-2.89,6.72,6.96,6.96,6.68,6.92,2410016.0,0.12115000000000001,16341845.0,12.0,1.331,1336745.583264,1336745.583264
504,601800,中国交建,-1.214,10.58,10.64,10.68,10.44,10.71,7000881.0,0.0596,74015248.0,8.744,1.012,17112870.07965,12428575.07965
505,601799,星宇股份,0.134,52.47,52.4,53.46,51.84,52.4,292002.0,0.10574000000000001,15375417.0,30.83,3.453,1448986.502304,1448986.502304
506,601798,*ST蓝科,-1.147,5.17,5.22,5.3,5.15,5.23,1356978.0,0.38276000000000004,7052873.0,-21.016,1.113,183291.078366,183291.078366
507,601789,宁波建工,-1.52,3.24,3.28,3.34,3.21,3.29,2695316.0,0.27614,8809493.0,14.781,1.186,316249.92,316249.92
508,601788,光大证券,-2.526,9.26,9.41,9.48,9.1,9.5,11786484.0,0.3017,109252627.0,14.155,0.875,4269589.353714,3617603.124914
509,601777,力帆股份,-2.525,3.86,3.95,3.96,3.81,3.96,5660377.0,0.44778,21939341.0,27.571,0.673,507110.425494,487940.661894
510,601766,中国中车,-0.229,8.71,8.73,8.74,8.61,8.73,13043473.0,0.05691,112959024.0,22.921,2.007,24996710.620648,19961309.987203
511,601727,上海电气,-1.965,4.99,5.06,5.07,4.94,5.09,5943899.0,0.059500000000000004,29710377.0,26.332,1.292,7347868.542041,4985070.665426
512,601718,际华集团,-2.865,3.39,3.5,3.5,3.36,3.49,8514089.0,0.19387000000000001,29082048.0,18.833,0.8170000000000001,1488762.367956,1488762.367956
513,601717,郑煤机,-3.993,5.53,5.79,5.79,5.46,5.76,5165918.0,0.34831,28890114.0,33.114,0.84,958056.66761,820168.356707
514,601700,风范股份,-3.532,5.19,5.33,5.39,5.05,5.38,37771921.0,3.33311,196398196.0,43.25,2.035,588147.408,588147.408
515,601699,潞安环能,-0.862,6.9,6.99,7.03,6.84,6.96,6426263.0,0.21482,44614537.0,7.419,0.868,2064072.348,2064072.348
516,601689,拓普集团,-1.73,14.2,14.4,14.41,14.08,14.45,1207674.0,0.49362000000000006,17151599.0,13.396,1.458,1033160.41636,347411.70744
517,601688,华泰证券,-0.158,18.9,18.68,18.98,18.5,18.93,19505544.0,0.35831,364739663.0,14.593,1.468,15595335.0,10288636.6968
518,601678,滨化股份,-2.661,4.39,4.51,4.53,4.32,4.51,6174034.0,0.39977,27364075.0,6.271,1.109,677991.6,677991.6
519,601677,明泰铝业,-2.116,9.25,9.48,9.55,9.22,9.45,708320.0,0.12327,6617861.0,12.671,0.936,545635.683875,531524.808875
520,601669,中国电建,-1.181,5.02,5.08,5.08,4.98,5.08,7688681.0,0.06899000000000001,38586539.0,10.485,0.988,7680115.582048,5594489.57308
521,601668,中国建筑,0.829,6.08,6.02,6.12,6.01,6.03,48396752.0,0.11797,293907790.0,5.682,1.19,25526986.06864,24942880.583552
522,601666,平煤股份,-2.21,3.54,3.61,3.62,3.51,3.62,5150021.0,0.21811000000000003,18299167.0,6.07,0.654,835852.403628,835852.403628
523,601636,旗滨集团,0.0,3.93,3.94,3.96,3.85,3.93,8809457.0,0.33765,34441234.0,8.822,1.426,1056525.45642,1025346.488985
524,601633,长城汽车,-2.715,6.45,6.66,6.69,6.33,6.63,16666055.0,0.27649,107217537.0,11.727,1.147,5887088.505,3887885.205
525,601628,中国人寿,-0.404,22.19,22.08,22.33,22.03,22.28,2224243.0,0.01068,49324350.0,19.637,1.945,62719380.395,46207413.07
526,601619,嘉泽新能,0.78,5.17,5.2,5.38,4.94,5.13,27563900.0,5.47169,142754220.0,36.929,3.775,999361.0,260441.173696
527,601618,中国中冶,-2.013,2.92,2.98,2.98,2.9,2.98,24848411.0,0.13919,72715828.0,11.231,0.922,6051296.79764,5212964.79764
528,601616,广电电气,-4.255,3.6,3.76,3.76,3.53,3.76,11995958.0,1.2822,43699007.0,151.899,1.328,336807.0,336807.0
529,601615,明阳智能,10.0,10.01,10.01,10.01,10.01,9.1,6365011.0,2.307,63713760.0,31.281,2.576,1381102.100378,276175.9
530,601611,中国核建,-0.432,6.92,6.89,7.02,6.81,6.95,5275235.0,0.5484800000000001,36474644.0,21.625,2.144,1816500.0,665565.6
531,601608,中信重工,-1.838,2.67,2.72,2.72,2.6,2.72,5972545.0,0.13763,15876294.0,267.0,1.6099999999999999,1158624.951231,1158624.951231
532,601607,上海医药,-1.685,16.34,16.56,16.69,16.18,16.62,3704889.0,0.19267,60706526.0,12.48,1.205,4643973.952148,3142075.819412
533,601606,长城军工,-6.707,12.38,13.15,13.26,11.94,13.27,13449415.0,9.08744,168087070.0,61.9,4.169,896594.7592,183224.0
534,601601,中国太保,-1.096,29.77,29.8,30.1,29.5,30.1,7621244.0,0.12123,226474716.0,18.377,1.887,26977574.0,18715505.9
535,601600,中国铝业,-2.479,3.54,3.61,3.63,3.53,3.63,19444181.0,0.17741,69417637.0,39.333,1.067,5275944.575544,3879780.622872
536,601599,鹿港文化,-3.125,3.1,3.18,3.23,3.05,3.2,3012400.0,0.33744,9436694.0,9.394,1.084,276744.73884,276744.73884
537,601598,中国外运,-5.275,4.31,4.5,4.52,4.25,4.55,51251800.0,3.79183,223630771.0,11.342,1.149,3189746.470125,582555.646561
538,601595,上海电影,-4.189,12.35,12.84,12.88,12.1,12.89,683000.0,0.6440600000000001,8534666.0,17.899,2.186,461272.5,130965.978845
539,601588,北辰实业,-1.408,2.8,2.86,2.87,2.77,2.84,4946307.0,0.18595,13935981.0,8.235,0.6930000000000001,942765.6,744800.0
540,601579,会稽山,-1.427,8.98,9.12,9.16,8.92,9.11,244266.0,0.061070000000000006,2211663.0,24.27,1.452,446629.28,359200.0
541,601577,长沙银行,-2.323,8.41,8.56,8.58,8.36,8.61,10157266.0,2.96861,85788131.0,6.57,0.962,2877526.707114,287752.671216
542,601567,三星医疗,-1.228,5.63,5.74,5.74,5.58,5.7,1588606.0,0.11203,8966620.0,8.937,1.061,798332.600382,798332.600382
543,601566,九牧王,-0.849,12.84,13.02,13.02,12.79,12.95,490750.0,0.0854,6321086.0,14.93,1.627,737834.1006,737834.1006
544,601558,ST锐电,-2.564,1.14,1.17,1.18,1.12,1.17,23231500.0,0.40706000000000003,26804822.0,57.0,5.275,687488.4,650620.799886
545,601555,东吴证券,-2.885,7.07,7.26,7.26,6.96,7.28,6860020.0,0.23729000000000003,48660879.0,27.192,1.038,2121000.0,2043937.0
546,601519,大智慧,-4.011,3.35,3.49,3.49,3.25,3.49,4781460.0,0.24055,16063216.0,17.358,4.956,665879.5,665879.5
547,601518,吉林高速,-2.19,2.68,2.73,2.74,2.66,2.74,1929900.0,0.15908,5194176.0,11.167,1.046,361905.892428,325137.6
548,601515,东风股份,-0.545,7.3,7.28,7.51,7.11,7.34,1680768.0,0.15115,12362662.0,12.373,2.069,811760.0,811760.0
549,601500,通用股份,-3.03,6.4,6.6,6.6,6.28,6.6,535200.0,0.30597,3445768.0,32.0,1.764,465228.2144,111948.2144
550,601398,工商银行,-0.182,5.49,5.51,5.53,5.48,5.5,53352736.0,0.019790000000000002,293672548.0,6.949,0.897,195667035.14186,148017104.68391
551,601390,中国中铁,-1.341,6.62,6.71,6.72,6.6,6.71,19895421.0,0.10675000000000001,132136983.0,9.895,0.964,15122927.621466,12337635.441466
552,601388,怡球资源,-3.271,2.07,2.16,2.16,2.03,2.14,18683001.0,0.92244,38854222.0,12.938,1.6219999999999999,419257.8,419257.8
553,601377,兴业证券,-1.403,4.92,4.97,4.98,4.85,4.99,15889169.0,0.23727,78099986.0,14.323,0.992,3294762.463608,3294762.463608
554,601375,中原证券,-5.459,4.33,4.56,4.56,4.22,4.58,14594556.0,0.8095800000000001,63616072.0,39.364,1.665,1675307.6131,780587.579574
555,601369,陕鼓动力,-2.671,5.83,5.99,6.03,5.78,5.99,1600654.0,0.09767,9367459.0,39.633,1.54,955403.045839,955403.045839
556,601368,绿城水务,-1.727,5.69,5.82,5.84,5.67,5.79,988500.0,0.13434000000000001,5657872.0,11.994,1.315,418676.400962,418676.400962
557,601366,利群股份,-1.236,6.39,6.47,6.58,6.32,6.47,3024228.0,0.6366400000000001,19543278.0,13.041,1.18,549859.79394,303543.004464
558,601360,三六零,-2.141,19.65,20.08,20.08,19.49,20.08,2291826.0,0.5770200000000001,45283182.0,0.0,6.418,13291368.403155,780463.500495
559,601339,百隆东方,-1.411,4.89,4.95,4.97,4.89,4.96,564500.0,0.037630000000000004,2778245.0,14.818,0.9540000000000001,733500.0,733500.0
560,601336,新华保险,-0.463,40.87,41.08,41.36,40.61,41.06,5392707.0,0.25859000000000004,220861436.0,23.624,1.9140000000000001,12749586.9542,8523190.58258
561,601333,广深铁路,-0.288,3.46,3.48,3.48,3.41,3.47,11330161.0,0.20045000000000002,38924199.0,24.714,0.844,2450903.802,1955674.002
562,601330,绿色动力,-3.374,11.74,12.15,12.28,11.3,12.15,5860167.0,5.04317,69430638.0,58.7,4.833,1363248.8,136418.8
563,601328,交通银行,0.499,6.04,6.0,6.05,6.0,6.01,21305210.0,0.05428,128370248.0,6.6370000000000005,0.721,44854686.89358,23707521.86506
564,601326,秦港股份,-2.913,3.0,3.08,3.09,2.97,3.09,4000800.0,0.242,12069856.0,16.667,1.191,1676223.6,495973.4388
565,601319,中国人保,1.651,5.54,5.47,5.63,5.44,5.45,67597580.0,6.68462,374577559.0,14.579,1.62,24500090.782982,560226.96
566,601318,中国平安,-0.195,61.4,61.38,61.68,60.98,61.52,18671538.0,0.17236,1144587877.0,12.305,2.126,112240682.2574,66512560.01772
567,601311,骆驼股份,-3.503,8.54,8.86,8.86,8.4,8.85,4777239.0,0.5630900000000001,40999224.0,14.982,1.301,724531.697288,724531.697288
568,601298,青岛港,-2.358,7.04,7.06,7.33,6.91,7.21,44543696.0,9.80327,316425388.0,12.8,1.6800000000000002,4569734.4,319880.704
569,601288,农业银行,-0.543,3.66,3.67,3.68,3.65,3.68,75927981.0,0.025820000000000003,278231741.0,6.31,0.8260000000000001,128093790.39752,107624237.56886
570,601258,庞大集团,-1.399,1.41,1.43,1.44,1.39,1.43,22645500.0,0.34634000000000004,31910665.0,47.0,0.6910000000000001,941127.539682,921925.454682
571,601238,广汽集团,-1.064,10.23,10.4,10.4,10.14,10.34,4697416.0,0.07727,48024101.0,6.2,1.388,10467844.913856,6218950.819653
572,601233,桐昆股份,-0.749,10.6,10.58,10.74,10.49,10.68,8511660.0,0.47701000000000005,90307752.0,7.465,1.23,1931249.02346,1891427.91548
573,601231,环旭电子,-0.442,9.0,9.18,9.18,8.92,9.04,4085712.0,0.18777000000000002,36737486.0,15.0,2.162,1958331.222,1958331.222
574,601229,上海银行,0.178,11.28,11.21,11.34,11.2,11.26,7986601.0,0.15372000000000002,90133116.0,5.755,0.894,12326895.672,5860611.344424
575,601228,广州港,-1.003,3.95,3.98,4.0,3.91,3.99,3842830.0,0.26628,15169006.0,32.917,1.947,2446306.1,570056.1
576,601226,华电重工,-1.579,3.74,3.79,3.8,3.69,3.8,1972950.0,0.17082000000000003,7386247.0,114.724,1.216,431970.0,431970.0
577,601225,陕西煤业,0.242,8.29,8.25,8.36,8.19,8.27,23721090.0,0.23721000000000003,196331206.0,7.971,1.659,8290000.0,8290000.0
578,601222,林洋能源,-3.899,4.93,5.1,5.11,4.86,5.13,8363838.0,0.47824000000000005,41400527.0,12.641,0.9440000000000001,870347.545599,862192.832599
579,601218,吉鑫科技,-4.49,2.34,2.44,2.44,2.31,2.45,7613558.0,0.76768,18002811.0,383.607,0.9450000000000001,232071.84,232071.84
580,601216,君正集团,-2.622,2.6,2.65,2.67,2.56,2.67,14846891.0,0.17595000000000002,38674267.0,10.212,1.264,2193884.5214,2193884.5214
581,601212,白银有色,-6.098,3.08,3.28,3.28,2.95,3.28,20312988.0,1.03391,62808137.0,88.0,2.338,2147673.487036,605119.92618
582,601211,国泰君安,-1.206,16.39,16.55,16.55,16.23,16.59,9138768.0,0.12159,149542843.0,14.766,1.156,14282148.690931,12318909.942911
583,601208,东材科技,-3.412,3.68,3.8,3.8,3.63,3.81,2603800.0,0.41554,9620735.0,23.0,0.995,230589.168,230589.168
584,601200,上海环境,-2.367,13.2,13.52,13.55,13.1,13.52,1528246.0,0.22731,20250985.0,18.328,1.588,927357.92688,887477.31072
585,601199,江南水务,-2.174,3.6,3.69,3.69,3.57,3.68,1591500.0,0.17018000000000003,5747450.0,13.846,1.255,336674.38968,336674.38968
586,601198,东兴证券,-2.273,9.46,9.65,9.65,9.35,9.68,5341000.0,0.19366000000000003,50651300.0,19.916,1.336,2609030.781522,2609030.781522
587,601188,龙江交通,-1.942,3.03,3.1,3.1,3.0,3.09,1365788.0,0.10379000000000001,4150152.0,11.302,0.962,398711.207013,398711.207013
588,601186,中国铁建,-0.492,10.11,10.14,10.17,10.04,10.16,18787316.0,0.16332000000000002,189603661.0,8.716,0.9530000000000001,13728916.4565,11629781.2005
589,601179,中国西电,-3.495,3.59,3.71,3.72,3.58,3.72,12530710.0,0.24446,45590300.0,20.514,0.9520000000000001,1840191.764368,1840191.764368
590,601177,杭齿前进,-1.141,10.4,10.64,10.66,10.1,10.52,2116000.0,0.5289200000000001,21754558.0,392.453,2.559,416062.4,416062.4
591,601169,北京银行,-1.015,5.85,5.87,5.9,5.83,5.91,11060021.0,0.060610000000000004,64876748.0,5.909,0.729,12368645.79912,10675086.33087
592,601168,西部矿业,-2.479,5.9,6.05,6.06,5.86,6.05,8479072.0,0.35582,50411094.0,53.636,1.218,1405970.0,1405970.0
593,601166,兴业银行,0.125,16.01,16.01,16.12,15.93,15.99,16428939.0,0.08623,263080657.0,5.843,0.776,33259479.392351,30502791.138351
594,601163,三角轮胎,-1.511,11.08,11.25,11.28,11.0,11.25,1202307.0,0.42872000000000005,13348373.0,18.467,0.962,886400.0,310730.567
595,601162,天风证券,-3.689,7.05,7.2,7.29,6.83,7.32,54981455.0,10.61418,388761369.0,80.114,2.854,3651900.0,365190.0
596,601158,重庆水务,-1.401,5.63,5.67,5.67,5.61,5.71,1228724.0,0.0256,6917619.0,13.093,1.9140000000000001,2702400.0,2702400.0
597,601155,新城控股,2.355,27.82,27.06,28.16,26.93,27.18,7930385.0,0.35309,219816360.0,10.266,2.834,6278206.685452,6248328.005452
598,601139,深圳燃气,0.0,5.63,5.64,5.66,5.56,5.63,3678210.0,0.12885000000000002,20651006.0,14.075,1.799,1619800.394242,1607184.341182
599,601138,工业富联,-1.786,11.55,11.73,11.77,11.45,11.76,10263909.0,0.91815,119057036.0,12.158,3.524,22748071.75641,1291162.611585
600,601137,博威合金,-3.439,7.02,7.19,7.27,6.91,7.27,1030377.0,0.18271,7275156.0,14.327,1.2770000000000001,440308.235016,395877.856842
601,601128,常熟银行,-1.095,6.32,6.37,6.41,6.22,6.39,4222222.0,0.40707000000000004,26730780.0,11.088,1.158,1430058.089112,655517.463232
